GLN Proveedor CPP                  Descripción                                                            Marca                          División                              GTIN13 Unid/c Promo F alta         Estado 
7737001070017 174369               DOVE JAB REGULAR 24X2X135GR PRM 10% DESC                               DOVE                           PERSONAL CARE                  7730165322121     24 S     20070703T1008  A      
7737001070017 592376               LUX JAB BAR MAGICAL SPELL 72X125G                                      LUX                            PERSONAL CARE                  7791293031385     72 N     20150813T1452  A      
7737001070017 592387               LUX JAB BAR MAGICAL SPELL 24X3X125G                                    LUX                            PERSONAL CARE                  7791293031392     24 N     20150813T1452  A      
7737001070017 592458               NEVEX MATIC MULT NVO PODER ACEL 4X5KG                                  NEVEX                          HOME CARE                      7791290011823      4 N     20150410T1628  D      
7737001070017 592470               CIF ACTIVE GEL CORE GELIF LIMON 12X300ML                               CIF                            HOME CARE                      7791290012158     12 N     20150529T1717  D      
7737001070017 592484               LUX JAB LIQ BW MAGICAL SPELL 12X250ML                                  LUX                            PERSONAL CARE                  7791293031408     12 N     20150813T1452  A      
7737001070017 592520               CIF ACTIVE GEL CORE G CITRICA 12X600ML                                 CIF                            HOME CARE                      7791290012233     12 N     20150529T1717  D      
7737001070017 592794               DOVE AER AP POWDER SOFT COMP 12X54G                                    DOVE                           PERSONAL CARE                       77946317     12 N     20160129T1745  D      
7737001070017 594290               LIFEBUOY JAB VITAPROTECT MPK 24X3X125G                                 LIFEBUOY                       PERSONAL CARE                  7791293024790     24 N     20151109T1254  D      
7737001070017 594292               LIFEBUOY JAB ANTIBAC NATURE 24X3X125G                                  LIFEBUOY                       PERSONAL CARE                  7791293024813     24 N     20150911T1157  D      
7737001070017 594303               LUX HAND WASH DELICADEZA FLORAL 6X250ML                                LUX                            PERSONAL CARE                  7791293026589      6 N     20170102T1131  D      
7737001070017 594304               LUX JAB LIQ DELICADEZA FLORAL 12X250ML                                 LUX                            PERSONAL CARE                  7791293026473     12 N     20160218T1325  A      
7737001070017 594305               LUX JAB LIQ SUAVIDAD DE PETALOS 12X250ML                               LUX                            PERSONAL CARE                  7791293026497     12 N     20160218T1325  A      
7737001070017 594306               LUX JAB LIQ BRISA FLORAL 12X250ML                                      LUX                            PERSONAL CARE                  7791293026466     12 N     20160218T1325  D      
7737001070017 594315               LIFEBUOY HAND WASH DELT STR CREAM6X225ML                               LIFEBUOY                       PERSONAL CARE                  8901030203244      6 N     20160405T0949  D      
7737001070017 594323               LIFEBUOY HAND WASH DELTA STRI TOT6X225ML                               LIFEBUOY                       PERSONAL CARE                  8901030203237      6 N     20160405T0949  D      
7737001070017 595042               SUAVE JAB TE VERDE Y ALOE VERA 72X125G                                 SUAVE                          PERSONAL CARE                  7791293022369     72 N     20150622T1614  A      
7737001070017 595044               SUAVE JAB LECHE C/PETALAS ROSAS 72X125G                                SUAVE                          PERSONAL CARE                  7791293022352     72 N     20150622T1614  A      
7737001070017 595047               SUAVE JAB AVENA Y ACEITE ALGOD 36X3X90G                                SUAVE                          PERSONAL CARE                  7791293023441     36 N     20150622T1614  A      
7737001070017 595049               CIF CR ORIG C/MICROPARTICULAS 12X375G                                  CIF                            HOME CARE                      7791290008007     12 N     20150623T1123  A      
7737001070017 595050               CIF CR ORIGINAL C/MICROP 12X750G                                       CIF                            HOME CARE                      7791290008441     12 N     20150629T1153  A      
7737001070017 595051               CIF CR FLORES NARANJA C/MICROP 12X750G                                 CIF                            HOME CARE                      7791290008465     12 N     20150629T1153  A      
7737001070017 595052               CIF CR LIMON C/MICROP 12X750G                                          CIF                            HOME CARE                      7791290008458     12 N     20150626T1328  A      
7737001070017 595053               CIF CR FLORES NARANJA C/MICROP 12X375G                                 CIF                            HOME CARE                      7791290008489     12 N     20150707T1215  A      
7737001070017 595054               CIF CR LIMON C/MICROP 12X375G                                          CIF                            HOME CARE                      7791290008472     12 N     20150626T1306  A      
7737001070017 67133836             DOVE BABY COLONIA 6X100ML+JAB LIQ 200ML                                DOVE                           PERSONAL CARE                  7730165347315      6 S     20170109T1254  A      
7737001070017 67135560             TRESEMME MASC TRAT DETOX CAPILAR 6X400G                                TRESEMME                       PERSONAL CARE                  7891150050570      6 N     20170201T1044  A      
7737001070017 67135562             TRESEMME CO DETOX CAPILAR 12X750ML                                     TRESEMME                       PERSONAL CARE                  7891150050815     12 N     20170201T1044  D      
7737001070017 67135563             TRESEMME CO DETOX CAPILAR 12X400ML                                     TRESEMME                       PERSONAL CARE                  7891150050730     12 N     20170201T1044  A      
7737001070017 67137526             HUGGIES PAN NAT CARE RN MAX 14X17UN                                    HUGGIES                        KIMBERLY CLARK                 7794626008177     14 N     20161202T1141  A      
7737001070017 67137527             HUGGIES PAN NAT CARE RN MEGA 7X34UN                                    HUGGIES                        KIMBERLY CLARK                 7794626008184      7 N     20161202T1141  A      
7737001070017 67137528             HUGGIES PAN NAT CARE P MEGA ELLAS 6X34UN                               HUGGIES                        KIMBERLY CLARK                 7794626008221      6 N     20161202T1141  A      
7737001070017 67137529             HUGGIES PAN NAT CARE P MAX ELLAS 12X17UN                               HUGGIES                        KIMBERLY CLARK                 7794626008207     12 N     20161202T1141  A      
7737001070017 67137530             HUGGIES PAN NAT CARE P MAX ELLOS 12X17UN                               HUGGIES                        KIMBERLY CLARK                 7794626008191     12 N     20161202T1141  A      
7737001070017 67137531             HUGGIES PAN NAT CARE P MEGA ELLOS 6X34UN                               HUGGIES                        KIMBERLY CLARK                 7794626008214      6 N     20161202T1141  A      
7737001070017 67137534             HUGGIES PANAL PR DIAS PREMAT MAX 8X30UN                                HUGGIES                        KIMBERLY CLARK                 7794626007149      8 N     20161202T1141  A      
7737001070017 67137536             HUGGIES PAN ACT SEC P MEGA 5X40UN                                      HUGGIES                        KIMBERLY CLARK                 7794626008269      5 N     20161121T1521  A      
7737001070017 67137537             HUGGIES PAN ACT SEC RN MAX 12X20UN                                     HUGGIES                        KIMBERLY CLARK                 7794626008276     12 N     20161121T1521  A      
7737001070017 67137538             HUGGIES PAN ACT SEC RN MEGA 6X40UN                                     HUGGIES                        KIMBERLY CLARK                 7794626008283      6 N     20161121T1521  A      
7737001070017 67137539             MIMOSA TOALLA NOCT CA 24X8UN                                           MIMOSA                         KIMBERLY CLARK                 7736550022447     24 N     20170201T1306  A      
7737001070017 67137540             MIMOSA ULTRAFINA CA 40X8UN                                             MIMOSA                         KIMBERLY CLARK                 7736550022331     40 N     20170201T1306  A      
7737001070017 67139114             KOTEX P D EXTRA PROT MULTIEST 15X60UN                                  KOTEX                          KIMBERLY CLARK                 7793620003652     15 N     20170912T1323  D      
7737001070017 67139177             AXE DEO AER BS COLLISION 12X96G/150ML                                  AXE                            PERSONAL CARE                  7791293034737     12 N     20170828T1538  A      
7737001070017 67141096             TRESEMME AC DETOX CAPILAR 12X200ML                                     TRESEMME                       PERSONAL CARE                  7891150051584     12 N     20170504T1600  A      
7737001070017 67141099             TRESEMME SH DETOX CAPILAR 12X200ML                                     TRESEMME                       PERSONAL CARE                  7891150051553     12 N     20170504T1600  A      
7737001070017 67143747             NEVEX QUITA MANCHAS TUB COLOR 12X420G                                  NEVEX                          HOME CARE                      7891150046672     12 N     20170322T1507  A      
7737001070017 67145883             DOVE AC RECONSTRUCCION COMPLETA 12X400ML                               DOVE                           PERSONAL CARE                  7791293004976     12 N     20171226T1209  S      
7737001070017 67145884             DOVE AC OLEO NUTRICION 12X400ML                                        DOVE                           PERSONAL CARE                  7891150017337     12 N     20180605T1537  S      
7737001070017 67145885             DOVE AC RECONSTRUCCION COMPLETA 12X200ML                               DOVE                           PERSONAL CARE                  7891150008816     12 N     20171226T1209  S      
7737001070017 67145886             DOVE AC RECUPERACION EXTREMA 12X400ML                                  DOVE                           PERSONAL CARE                  7891150043237     12 N     20180605T1537  S      
7737001070017 67145887             DOVE AC OLEO NUTRICION 12X200ML                                        DOVE                           PERSONAL CARE                  7891150017375     12 N     20180605T1537  S      
7737001070017 67145892             DOVE AC RECUPERACION EXTREMA 12X200ML                                  DOVE                           PERSONAL CARE                  7891150043282     12 N     20180605T1537  S      
7737001070017 67147583             DOVE SH RECUPERACION EXTREMA 12X400ML                                  DOVE                           PERSONAL CARE                  7891150043220     12 N     20180605T1537  S      
7737001070017 67147584             DOVE SH OLEO NUTRICION 12X200ML                                        DOVE                           PERSONAL CARE                  7891150017351     12 N     20180605T1537  S      
7737001070017 67147585             DOVE SH RECUPERACION EXTREMA 12X200ML                                  DOVE                           PERSONAL CARE                  7891150043251     12 N     20180605T1537  S      
7737001070017 67147586             DOVE SH OLEO NUTRICION 12X400ML                                        DOVE                           PERSONAL CARE                  7891150017368     12 N     20180605T1537  S      
7737001070017 67147758             DOVE SH OLEO NUTRICION 12X750ML                                        DOVE                           PERSONAL CARE                  7891150037175     12 N     20171226T1209  S      
7737001070017 67147788             SKIP LIQ DOYP 3X3L+DOYP 800ML                                          SKIP                           HOME CARE                      7730165347551      3 S     20170109T1254  A      
7737001070017 67147795             HUGGIES TOALLA HUMECT TRAVESURAS 18X48UN                               HUGGIES                        KIMBERLY CLARK                 7794626007231     18 N     20170215T1434  A      
7737001070017 67149256             DOVE SH RECONSTRUCCION COMPLETA 12X400ML                               DOVE                           PERSONAL CARE                  7791293005010     12 N     20180605T1537  S      
7737001070017 67149260             DOVE SH RECONSTRUCCION COMPLETA 12X200ML                               DOVE                           PERSONAL CARE                  7891150008953     12 N     20180605T1537  S      
7737001070017 67149302             DOVE SH RECON COMPLETA 6X24X10ML                                       DOVE                           PERSONAL CARE                  7791293030135    144 N     20171226T1209  A      
7737001070017 67149305             DOVE AC HIDRATACION INTENSA 12X200ML                                   DOVE                           PERSONAL CARE                  7891150050464     12 N     20180605T1537  S      
7737001070017 67149306             DOVE AC HIDRATACION INTENSA 12X400ML                                   DOVE                           PERSONAL CARE                  7891150050501     12 N     20180605T1537  S      
7737001070017 67149307             DOVE SH OLEO NUTRICION 6X24X10ML                                       DOVE                           PERSONAL CARE                  7791293030111    144 N     20171226T1209  A      
7737001070017 67149365             DOVE SH RECONSTRUCCION COMPLETA 12X750ML                               DOVE                           PERSONAL CARE                  7791293002897     12 N     20171226T1209  S      
7737001070017 67151037             COMFORT CONC PURO CUIDADO DOYP 15X450ML                                COMFORT                        HOME CARE                      7791290013612     15 N     20170331T1043  A      
7737001070017 67151039             COMFORT CONC PURO CUIDADO DOYP 12X1L                                   COMFORT                        HOME CARE                      7791290013629     12 N     20170331T1043  D      
7737001070017 67151790             KOTEX TAMP DIG SUPER 16X16UN PRM 2X1                                   KOTEX                          KIMBERLY CLARK                 7736550056145     16 S     20170111T1509  A      
7737001070017 67151791             KOTEX TAMP DIG MINI 16X16UN PRM 2X1                                    KOTEX                          KIMBERLY CLARK                 7736550056121     16 S     20170111T1509  A      
7737001070017 67151792             KOTEX TAMP DIG MED 16X16UN PRM 2X1                                     KOTEX                          KIMBERLY CLARK                 7736550056138     16 S     20170111T1509  A      
7737001070017 67153641             DOVE BABY COL HENR 6X100ML+PO90G+CR200ML                               DOVE                           PERSONAL CARE                  7730165347667      6 S     20170317T1315  A      
7737001070017 67153642             DOVE BABY SH H ENR 6X200ML+JAB LIQ 200ML                               DOVE                           PERSONAL CARE                  7730165347650      6 S     20180628T0937  D      
7737001070017 67156120             VIM DT SAN CITRUS 3EN1 24X35G                                          VIM                            HOME CARE                      7791290013780     24 N     20170815T1057  A      
7737001070017 67156121             VIM DT SAN PINHO 3EN1 24X35G                                           VIM                            HOME CARE                      7791290013797     24 N     20170815T1057  A      
7737001070017 67156130             VIM DT SAN CITRUS PODER X5 9X55G                                       VIM                            HOME CARE                      7791290013803      9 N     20170815T1057  A      
7737001070017 67159539             LUX HAND WASH DELICADEZA FLORAL 6X250ML                                LUX                            PERSONAL CARE                  7791293026589      6 N     20180418T1003  A      
7737001070017 67159633             PONDS AGE MIRACLE INT W COR CRE 2X3X50ML                               PONDS                          PERSONAL CARE                  7506306244054      6 N     20180327T1201  A      
7737001070017 67159635             PONDS AGE MIRACLE EYE CREAM 2X3X15ML                                   PONDS                          PERSONAL CARE                  7506306244030      6 N     20180327T1201  A      
7737001070017 67161101             SEDAL CR PEIN RIZOS DEFINIDOS 12X135ML                                 SEDAL                          PERSONAL CARE                  7501056342227     12 N     20180419T1536  S      
7737001070017 67163032             HUGGIES PAN NC ELLOS XXG 4X44UN+WIP OYD                                HUGGIES                        KIMBERLY CLARK                 7736550026209      4 S     20170110T1427  D      
7737001070017 67163223             SEDAL CO BOM NUTRICION 12X340ML                                        SEDAL                          PERSONAL CARE                  7791293034911     12 N     20170427T1635  A      
7737001070017 67163225             SEDAL SH BOM NUTRICION 12X190ML                                        SEDAL                          PERSONAL CARE                  7791293034935     12 N     20170427T1635  A      
7737001070017 67163226             SEDAL SH BOM NUTRICION 12X340ML                                        SEDAL                          PERSONAL CARE                  7791293034942     12 N     20170427T1635  A      
7737001070017 67163325             SEDAL CO BOM NUTRICION 12X190ML                                        SEDAL                          PERSONAL CARE                  7791293034904     12 N     20170427T1635  A      
7737001070017 67163519             SEDAL AC PUREZA DETOX 12X190ML                                         SEDAL                          PERSONAL CARE                  7791293030722     12 N     20170427T1635  A      
7737001070017 67163520             SEDAL AC MIEL ANTIQUIEBRE 12X340ML                                     SEDAL                          PERSONAL CARE                  7791293030968     12 N     20170427T1635  S      
7737001070017 67163524             SEDAL SH PUREZA DETOX 12X340ML                                         SEDAL                          PERSONAL CARE                  7791293030869     12 N     20170427T1635  A      
7737001070017 67163527             SEDAL SH MIEL ANTIQUIEBRE 12X340ML                                     SEDAL                          PERSONAL CARE                  7791293030814     12 N     20170427T1635  A      
7737001070017 67170383             BULLDOG JABON BARRA 84X200G                                            BULLDOG                        HOME CARE                      7791290013865     84 N     20170512T1429  A      
7737001070017 67170870             SKIP POLVO CORE ENZIMAS CUIDADO 4X5KG                                  SKIP                           HOME CARE                      7791290012660      4 N     20170301T1542  A      
7737001070017 67170871             SKIP POLVO CORE ENZIMAS CUIDADO 16X1.5KG                               SKIP                           HOME CARE                      7791290013605     16 N     20170301T1542  A      
7737001070017 67170872             SKIP POLVO CORE ENZIMAS CUIDADO 24X800G                                SKIP                           HOME CARE                      7791290012615     24 N     20170301T1542  A      
7737001070017 67170873             SKIP POLVO CORE ENZIMAS CUIDADO 24X400G                                SKIP                           HOME CARE                      7791290012608     24 N     20170301T1542  A      
7737001070017 67170874             SKIP POLVO CORE ENZIMAS CUIDADO 6X3KG                                  SKIP                           HOME CARE                      7791290012639      6 N     20170301T1542  A      
7737001070017 67170954             SKIP POLVO CORE ENZIMAS CUIDADO 80X100G                                SKIP                           HOME CARE                      7791290012592     80 N     20170508T1145  A      
7737001070017 67170988             SUAVE MEN AER AP INT PROTECT12X87G/150ML                               SUAVE                          PERSONAL CARE                  7791293034997     12 N     20170616T1037  A      
7737001070017 67170989             SUAVE MEN AER AP SPORTFRESH 12X87G/150ML                               SUAVE                          PERSONAL CARE                  7791293035000     12 N     20170616T1037  A      
7737001070017 67171635             AXE DEO AER AP COLLISION 12X90G/152ML                                  AXE                            PERSONAL CARE                  7506306202849     12 N     20171103T1112  A      
7737001070017 67171668             DOVE AC RECONSTRUCCION COMPLETA6X24X10ML                               DOVE                           PERSONAL CARE                  7791293030142    144 N     20171226T1222  A      
7737001070017 67171669             DOVE AC OLEO NUTRICION 6X24X10ML                                       DOVE                           PERSONAL CARE                  7791293030128    144 N     20171226T1209  A      
7737001070017 67172305             REXONA JAB LIQ ANTIB FRESH 12X220ML                                    REXONA                         PERSONAL CARE                  7791293035079     12 N     20180108T1532  A      
7737001070017 67172309             REXONA JAB LIQ ANTIB FRESH 12X250ML                                    REXONA                         PERSONAL CARE                  7791293035093     12 N     20180108T1532  A      
7737001070017 67172372             SKIP INTEL POLVO PERFECT WHITE 24X800G                                 SKIP                           HOME CARE                      7791290004115     24 N     20170322T1339  A      
7737001070017 67172373             SKIP INTEL POLVO PERFECT BLACK 24X800G                                 SKIP                           HOME CARE                      7791290004122     24 N     20170322T1339  A      
7737001070017 67172393             HUGGIES PAN CLASSIC M HIPER 6X52UN                                     HUGGIES                        KIMBERLY CLARK                 7794626008641      6 N     20170331T1043  D      
7737001070017 67172394             HUGGIES PAN CLASSIC G HIPER 10X44UN                                    HUGGIES                        KIMBERLY CLARK                 7794626008658     10 N     20170331T1043  D      
7737001070017 67172395             HUGGIES PAN CLASSIC XG HIPER 8X36UN                                    HUGGIES                        KIMBERLY CLARK                 7794626008665      8 N     20170331T1043  D      
7737001070017 67172397             HUGGIES PAN CLASSIC XXG HIPER 4X34UN                                   HUGGIES                        KIMBERLY CLARK                 7794626008672      4 N     20170331T1043  D      
7737001070017 67189174             DOVE AC RITU DE FORTALECIMIENTO 12X400ML                               DOVE                           PERSONAL CARE                  7891150053090     12 N     20170725T1500  A      
7737001070017 67189175             DOVE SH RITUAL LISO E NUTRIDO 12X400ML                                 DOVE                           PERSONAL CARE                  7891150053137     12 N     20170725T1500  A      
7737001070017 67189176             DOVE SH RITUAL DE REPARACION 12X400ML                                  DOVE                           PERSONAL CARE                  7891150053083     12 N     20170725T1500  A      
7737001070017 67189178             DOVE AC RITUAL DE REPARACION 12X400ML                                  DOVE                           PERSONAL CARE                  7891150053120     12 N     20170725T1500  A      
7737001070017 67189180             DOVE AC RITUAL LISO Y NUTRIDO 12X400ML                                 DOVE                           PERSONAL CARE                  7891150053076     12 N     20170725T1500  A      
7737001070017 67189184             DOVE SH RITU DE FORTALECIMIENTO 12X400ML                               DOVE                           PERSONAL CARE                  7891150053113     12 N     20170725T1500  A      
7737001070017 67189642             REXONA MEN JAB ACTIVE 108X84G                                          REXONA                         PERSONAL CARE                  7891150024779    108 N     20171115T1428  S      
7737001070017 67193421             HUGGIES PAN NATC XXG SUP EL 8X42UN                                     HUGGIES                        KIMBERLY CLARK                 7794626008573      8 N     20170215T1434  A      
7737001070017 67193422             HUGGIES PAN NATC XXG SUP ELLA 8X42UN                                   HUGGIES                        KIMBERLY CLARK                 7794626008566      8 N     20170215T1434  A      
7737001070017 67193511             PLENITUD TOA ADU FEMME LARG C/A 24X8UN                                 POISE                          KIMBERLY CLARK                 7794626006364     24 N     20170317T1315  D      
7737001070017 67193690             KOTEX TOA FEM EVO NOCT 12X8UN                                          KOTEX                          KIMBERLY CLARK                 7702425545670     12 N     20171206T1235  A      
7737001070017 67194484             VIM DT SAN PAST AD CITRUS 20X30G                                       VIM                            HOME CARE                      7791290013872     20 N     20170815T1057  A      
7737001070017 67194485             VIM DT SAN PAST AD OCEANO 20X30G                                       VIM                            HOME CARE                      7791290013889     20 N     20170815T1057  A      
7737001070017 67195573             PONDS CR CLARANT B3 GRASA 6X100G                                       PONDS                          PERSONAL CARE                  7501056330309      6 N     20170331T1620  A      
7737001070017 67195574             PONDS CR CLARANT B3 GRASA 6X50G                                        PONDS                          PERSONAL CARE                  7501056330293      6 N     20170331T1620  A      
7737001070017 67196756             DOVE DEO ROL GO PERA AL VERA 12X50ML EXP                               DOVE                           PERSONAL CARE                       78937697     12 N     20170828T1030  S      
7737001070017 67197893             REXONA DEO ROL W ANTIBAC INV 12X50ML EXP                               REXONA                         PERSONAL CARE                       75058845     12 N     20170504T1600  A      
7737001070017 67197904             REXONA DEO ROL MEN ANTIB INV 12X50ML EXP                               REXONA                         PERSONAL CARE                       75058852     12 N     20170504T1600  A      
7737001070017 67199232             DOVE JAB KARITE Y VAINILLA 8X6X90G                                     DOVE                           PERSONAL CARE                  7891150044654      8 N     20170802T1528  A      
7737001070017 67199236             DOVE JAB BLANCO 8X6X90G                                                DOVE                           PERSONAL CARE                  7891150044616      8 N     20170802T1528  A      
7737001070017 67199238             DOVE JAB KARITE Y VAINILLA 16X3X90G                                    DOVE                           PERSONAL CARE                  7891150046528     16 N     20170802T1528  A      
7737001070017 67199240             DOVE JAB BLANCO 16X3X90G                                               DOVE                           PERSONAL CARE                  7891150046481     16 N     20170802T1528  A      
7737001070017 67205816             MIMOSA TOALLA FEM NORMAL C/A 64X8UN                                    MIMOSA                         KIMBERLY CLARK                 7736550053427     64 N     20170222T1612  A      
7737001070017 67209619             REXONA JAB LIQ ACTIVE 6X250ML+REF 220ML                                REXONA                         PERSONAL CARE                  7730165347926      6 S     20170317T1315  A      
7737001070017 67209620             REXONA JAB LIQ ORC FRESH6X250ML+REF220ML                               REXONA                         PERSONAL CARE                  7730165347940      6 S     20170317T1315  A      
7737001070017 67209621             REXONA JAB LIQ BAMBOO FR6X250ML+REF220ML                               REXONA                         PERSONAL CARE                  7730165347933      6 S     20170317T1315  A      
7737001070017 67210800             AXE AER BS GOLD WOOD VANILLA12X96G/150ML                               AXE                            PERSONAL CARE                  7791293035253     12 N     20180301T1421  A      
7737001070017 67211997             SUAVE JAB MIEL Y ALMENDRAS 36X3X90G                                    SUAVE                          PERSONAL CARE                  7791293035291     36 N     20170726T1528  A      
7737001070017 67212880             KOTEX TAMPONES EVOLUTION MINI 32X8UN                                   KOTEX                          KIMBERLY CLARK                 7793620002082     32 N     20170331T1043  A      
7737001070017 67212881             KOTEX TAMPONES EVOLUTION MED 32X8UN                                    KOTEX                          KIMBERLY CLARK                 7793620002099     32 N     20170331T1043  A      
7737001070017 67212882             KOTEX TAMPONES EVOLUTION SUPER 32X8UN                                  KOTEX                          KIMBERLY CLARK                 7793620002105     32 N     20170331T1043  A      
7737001070017 67212883             KOTEX TAMPONES EVOLUTION MINI 24X16UN                                  KOTEX                          KIMBERLY CLARK                 7793620002112     24 N     20170331T1043  A      
7737001070017 67212884             KOTEX TAMPONES EVOLUTION MED 24X16UN                                   KOTEX                          KIMBERLY CLARK                 7793620002129     24 N     20170331T1043  A      
7737001070017 67212885             KOTEX TAMPONES EVOLUTION SUPER 24X16UN                                 KOTEX                          KIMBERLY CLARK                 7793620002136     24 N     20170331T1043  A      
7737001070017 67212886             KOTEX TAMPONES C/APLIC EVOL MED 12X8UN                                 KOTEX                          KIMBERLY CLARK                 7702425540613     12 N     20170331T1043  D      
7737001070017 67212887             KOTEX TAMPONES APLIC MINI 12X8UN                                       KOTEX                          KIMBERLY CLARK                 7794626008108     12 N     20170331T1043  A      
7737001070017 67212939             SCOTT RC DURAMAX 58H 12X1UN                                            SCOTT                          KIMBERLY CLARK                 7702425802872     12 N     20171228T1629  A      
7737001070017 67214493             REXONA MEN AER XTRACOOL 6X2X90G+25%DESC                                REXONA                         PERSONAL CARE                  7730165348077      6 S     20170525T1422  A      
7737001070017 67214494             REXONA MEN AER SENSITIVE 6X2X90G+25%DESC                               REXONA                         PERSONAL CARE                  7730165348060      6 S     20170525T1422  A      
7737001070017 67214496             REXONA MEN AER ANTIBAC F 6X2X90G+25%DESC                               REXONA                         PERSONAL CARE                  7730165348046      6 S     20170525T1422  A      
7737001070017 67214497             REXONA DEO AER AP NUTR 6X2X90G+25%DESC                                 REXONA                         PERSONAL CARE                  7730165348039      6 S     20170502T1125  A      
7737001070017 67214498             REXONA DEO AER AP INVIS 6X2X90G+25%DESC                                REXONA                         PERSONAL CARE                  7730165348022      6 S     20170502T1125  A      
7737001070017 67214500             REXONA DEO AER AP BAMBOO 6X2X90G+25%DESC                               REXONA                         PERSONAL CARE                  7730165348015      6 S     20170502T1125  A      
7737001070017 67214507             REXONA AER AP ACT EMOT 6X2X90G+25%DESC                                 REXONA                         PERSONAL CARE                  7730165348008      6 S     20170502T1125  A      
7737001070017 67214532             RINSO POLVO FRESCURA DEL MAR BLS 30X400G                               RINSO                          HOME CARE                      7805000313821     30 N     20171122T1451  S      
7737001070017 67214562             RINSO POLVO LIRIO ROSAS CART BLS 30X400G                               RINSO                          HOME CARE                      7805000313876     30 N     20171122T1451  S      
7737001070017 67216262             CIF PISOS 4EN1 JAZMIN 12X750ML                                         CIF                            HOME CARE                      7791290013902     12 N     20170629T1112  A      
7737001070017 67216263             CIF PISOS 4EN1 LAVANDA 12X750ML                                        CIF                            HOME CARE                      7791290013919     12 N     20170629T1112  A      
7737001070017 67216265             CIF PISOS 4EN1 LILAS 12X750ML                                          CIF                            HOME CARE                      7791290013926     12 N     20170629T1112  A      
7737001070017 67216266             CIF PISOS 4EN1 LAVANDA 15X450ML                                        CIF                            HOME CARE                      7791290013933     15 N     20170629T1112  S      
7737001070017 67216267             CIF PISOS 4EN1 JAZMIN 15X450ML                                         CIF                            HOME CARE                      7791290013940     15 N     20170629T1112  A      
7737001070017 67216268             CIF PISOS 4EN1 LILAS 15X450ML                                          CIF                            HOME CARE                      7791290013957     15 N     20170629T1112  A      
7737001070017 67217158             NEVEX MATIC DT LIQ 1ER LAVADO DP 4X3L                                  NEVEX                          HOME CARE                      7791290011564      4 N     20180119T1157  A      
7737001070017 67217159             NEVEX MATIC DT LIQ 1ER LAVADO DP 8X1.5L                                NEVEX                          HOME CARE                      7791290011571      8 N     20180119T1157  S      
7737001070017 67217161             NEVEX MATIC LIQ 1ER LAVADO BOT 4X3L                                    NEVEX                          HOME CARE                      7791290011557      4 N     20180119T1157  A      
7737001070017 67218209             NEVEX MATIC POLVO 1ER LAVADO 4X5KG                                     NEVEX                          HOME CARE                      7791290011823      4 N     20170706T1700  A      
7737001070017 67218210             NEVEX MATIC POLVO 1ER LAVADO 6X3KG                                     NEVEX                          HOME CARE                      7791290011816      6 N     20170706T1700  A      
7737001070017 67218211             NEVEX MATIC POLVO 1ER LAVADO 24X400G                                   NEVEX                          HOME CARE                      7791290011793     24 N     20170706T1700  A      
7737001070017 67218212             NEVEX LAV A MANO POLVO 1ER LAVAD 24X400G                               NEVEX                          HOME CARE                      7791290011830     24 N     20170706T1700  A      
7737001070017 67218213             NEVEX MATIC POLVO 1ER LAVADO 24X800G                                   NEVEX                          HOME CARE                      7791290011809     24 N     20170706T1700  A      
7737001070017 67218214             NEVEX LAV A MANO POLVO 1ER LAVAD 24X800G                               NEVEX                          HOME CARE                      7791290011847     24 N     20170706T1700  A      
7737001070017 67219497             NEVEX LV VAJ LIMON 15X750ML                                            NEVEX                          HOME CARE                      7730165317479     15 N     20170831T1410  A      
7737001070017 67228712             NEVEX LV VAJ TE VERDE 12X1250ML                                        NEVEX                          HOME CARE                      7730165319190     12 N     20180523T1709  A      
7737001070017 67228714             NEVEX LV VAJ LIMON 12X1250ML                                           NEVEX                          HOME CARE                      7730165317424     12 N     20170831T1410  A      
7737001070017 67228715             NEVEX LV VAJ FRUTAS CITRICAS 12X1250ML                                 NEVEX                          HOME CARE                      7730165318087     12 N     20170831T1410  A      
7737001070017 67232244             SUAVE AER AP JAZMIN Y COCO 12X87G/150ML                                SUAVE                          PERSONAL CARE                  7791293035215     12 N     20170616T1037  A      
7737001070017 67232245             SUAVE AER AP LAV Y H DULCE 12X87G/150ML                                SUAVE                          PERSONAL CARE                  7791293035222     12 N     20170616T1037  A      
7737001070017 67233966             KOTEX ULTRADEL PROT DIA 12X50UN                                        KOTEX                          KIMBERLY CLARK                 7702425804722     12 N     20170725T1500  A      
7737001070017 67233971             KOTEX PD ULTRA FLEXIBLE KISS 12X15UN                                   KOTEX                          KIMBERLY CLARK                 7702425804814     12 N     20180222T1612  D      
7737001070017 67233976             KOTEX TAMPONES APLICADOR SUPER 12X8UN                                  KOTEX                          KIMBERLY CLARK                 7702425540606     12 N     20170331T1043  D      
7737001070017 67235950             CIF ACTIVE GEL CORE CITRICA 12X300ML                                   CIF                            HOME CARE                      7791290012226     12 N     20171121T1309  A      
7737001070017 67235951             CIF ACTIVE GEL CORE LIMON 12X300ML                                     CIF                            HOME CARE                      7791290012158     12 N     20171121T1309  A      
7737001070017 67235953             CIF ACTIVE GEL CORE CITRICA 12X500ML                                   CIF                            HOME CARE                      7791290786493     12 N     20171121T1309  A      
7737001070017 67235954             CIF ACTIVE GEL CORE LIMON VERDE 12X300ML                               CIF                            HOME CARE                      7791290012189     12 N     20171121T1309  A      
